Order ID,Order Date,Customer ID,Product ID,Category,Sales,Quantity,Profit
CA-2017-100111,20-09-2017,SV-20365,FUR-CH-10003846,Furniture,272.65,3.00,18.18
CA-2017-100111,20-09-2017,SV-20365,TEC-AC-10002647,Technology,212.80,2.00,95.76
CA-2017-100111,20-09-2017,SV-20365,OFF-PA-10000807,Office Supplies,38.52,9.00,18.10
CA-2017-100111,20-09-2017,SV-20365,TEC-AC-10001465,Technology,72.64,2.00,21.79
CA-2017-100111,20-09-2017,SV-20365,OFF-ST-10000615,Office Supplies,45.40,4.00,12.71
CA-2017-100111,20-09-2017,SV-20365,OFF-PA-10002713,Office Supplies,13.76,2.00,6.33
CA-2017-100111,20-09-2017,SV-20365,FUR-CH-10003061,Furniture,80.99,1.00,8.10
CA-2017-100111,20-09-2017,SV-20365,OFF-BI-10000343,Office Supplies,11.78,3.00,3.98
CA-2017-100111,20-09-2017,SV-20365,OFF-FA-10000304,Office Supplies,4.36,2.00,1.79
CA-2017-100111,20-09-2017,SV-20365,FUR-CH-10004086,Furniture,2888.13,11.00,609.72
CA-2017-100111,20-09-2017,SV-20365,TEC-PH-10002885,Technology,1299.66,2.00,350.91
CA-2017-100111,20-09-2017,SV-20365,FUR-CH-10001215,Furniture,2254.41,5.00,375.74
CA-2017-100111,20-09-2017,SV-20365,TEC-PH-10000215,Technology,104.85,3.00,28.31
CA-2017-100111,20-09-2017,SV-20365,TEC-AC-10001998,Technology,59.97,3.00,20.39
US-2017-132381,22-08-2017,Dp-13240,FUR-TA-10002356,Furniture,314.53,2.00,-83.88
CA-2015-147011,18-06-2015,HR-14830,OFF-AR-10002399,Office Supplies,13.63,4.00,3.58
CA-2014-120852,20-12-2014,WB-21850,OFF-AP-10001563,Office Supplies,19.43,2.00,-49.55
CA-2014-120852,20-12-2014,WB-21850,TEC-AC-10004510,Technology,65.44,5.00,-8.18
CA-2016-150007,11-09-2016,AS-10090,OFF-LA-10001982,Office Supplies,6.00,2.00,2.10
CA-2016-150007,11-09-2016,AS-10090,OFF-BI-10004141,Office Supplies,1.91,3.00,-3.24
CA-2016-124590,12-11-2016,SP-20920,FUR-CH-10004495,Furniture,1474.80,7.00,-21.07
CA-2016-124590,12-11-2016,SP-20920,OFF-AP-10002311,Office Supplies,110.10,2.00,33.03
CA-2016-124590,12-11-2016,SP-20920,OFF-FA-10000585,Office Supplies,16.75,6.00,5.44
CA-2016-124590,12-11-2016,SP-20920,FUR-CH-10000454,Furniture,1537.07,9.00,0.00
CA-2016-124590,12-11-2016,SP-20920,FUR-CH-10003746,Furniture,449.37,2.00,-12.84
CA-2016-133802,14-03-2016,SP-20650,OFF-BI-10003291,Office Supplies,41.90,6.00,14.14
US-2016-113677,13-11-2016,CM-12655,TEC-PH-10002114,Technology,2279.96,4.00,592.79
US-2016-113677,13-11-2016,CM-12655,OFF-LA-10001569,Office Supplies,14.94,3.00,6.87
CA-2017-143378,19-09-2017,JR-16210,TEC-PH-10001425,Technology,191.98,3.00,19.20
CA-2017-143378,19-09-2017,JR-16210,OFF-AR-10001915,Office Supplies,23.83,3.00,6.55
CA-2017-143378,19-09-2017,JR-16210,FUR-FU-10004864,Furniture,409.22,8.00,61.38
CA-2017-143378,19-09-2017,JR-16210,FUR-BO-10001972,Furniture,72.59,2.00,-128.24
CA-2017-152660,04-12-2017,CB-12415,OFF-ST-10000532,Office Supplies,61.57,2.00,4.62
CA-2015-142139,31-08-2015,SD-20485,OFF-PA-10003883,Office Supplies,20.96,4.00,6.81
CA-2017-145772,03-06-2017,SS-20140,TEC-AC-10003038,Technology,44.75,5.00,8.50
CA-2017-145772,03-06-2017,SS-20140,OFF-PA-10001593,Office Supplies,11.96,2.00,5.38
CA-2017-145772,03-06-2017,SS-20140,OFF-BI-10002049,Office Supplies,3.91,1.00,1.27
CA-2016-124100,31-03-2016,EH-13990,FUR-CH-10003817,Furniture,328.00,6.00,54.67
US-2014-158400,25-10-2014,AH-10030,OFF-BI-10002353,Office Supplies,49.41,4.00,18.53
CA-2017-162033,26-03-2017,EM-14200,TEC-AC-10003116,Technology,53.25,3.00,20.77
CA-2017-162033,26-03-2017,EM-14200,OFF-FA-10003021,Office Supplies,3.76,2.00,1.32
CA-2014-163447,27-12-2014,TB-21190,FUR-CH-10004477,Furniture,767.21,14.00,161.97
CA-2017-145737,15-09-2017,AB-10165,OFF-PA-10001033,Office Supplies,163.96,5.00,59.44
CA-2016-148096,16-08-2016,AO-10810,FUR-TA-10004152,Furniture,161.28,2.00,12.10
CA-2016-146766,04-11-2016,TT-21220,OFF-AR-10002135,Office Supplies,192.80,4.00,55.91
CA-2015-105613,18-10-2015,KN-16705,TEC-AC-10000521,Technology,27.70,3.00,3.46
CA-2015-105613,18-10-2015,KN-16705,OFF-AP-10000026,Office Supplies,73.16,6.00,-186.57
US-2016-142251,31-10-2016,FO-14305,OFF-PA-10002986,Office Supplies,32.06,6.00,11.22
CA-2014-131247,30-03-2014,GA-14725,FUR-BO-10001337,Furniture,205.67,2.00,-12.10
US-2015-113593,18-04-2015,NC-18415,OFF-ST-10000532,Office Supplies,115.44,3.00,30.01
CA-2017-121083,09-07-2017,JF-15190,OFF-PA-10001497,Office Supplies,274.80,5.00,134.65
CA-2017-121083,09-07-2017,JF-15190,OFF-ST-10002554,Office Supplies,195.64,4.00,3.91
CA-2017-121083,09-07-2017,JF-15190,TEC-PH-10001336,Technology,257.98,2.00,74.81
CA-2017-121083,09-07-2017,JF-15190,OFF-AR-10002987,Office Supplies,119.04,6.00,48.81
CA-2017-151190,27-06-2017,GT-14710,OFF-PA-10000575,Office Supplies,20.07,3.00,9.23
CA-2014-133543,22-12-2014,KM-16660,OFF-AR-10003394,Office Supplies,11.76,4.00,3.18
CA-2017-105130,21-11-2017,PJ-18835,OFF-AR-10003394,Office Supplies,11.76,4.00,3.18
CA-2017-105130,21-11-2017,PJ-18835,OFF-BI-10001191,Office Supplies,40.74,2.00,14.77
CA-2016-161928,27-06-2016,AC-10660,TEC-PH-10003484,Technology,201.58,2.00,12.60
CA-2017-101322,28-12-2017,JG-15310,FUR-CH-10003968,Furniture,340.70,6.00,-34.07
US-2016-106600,08-04-2016,RM-19375,FUR-BO-10001608,Furniture,354.90,5.00,88.73
CA-2014-111871,18-03-2014,EK-13795,FUR-BO-10004218,Furniture,1198.33,10.00,70.49
CA-2017-139437,03-07-2017,RD-19585,OFF-ST-10002485,Office Supplies,87.92,4.00,0.88
CA-2017-151484,20-04-2017,CV-12805,FUR-FU-10001876,Furniture,51.97,2.00,10.39
CA-2017-151484,20-04-2017,CV-12805,OFF-ST-10002370,Office Supplies,51.34,3.00,5.78
CA-2017-151484,20-04-2017,CV-12805,OFF-ST-10000142,Office Supplies,332.70,1.00,33.27
CA-2017-151484,20-04-2017,CV-12805,FUR-FU-10004671,Furniture,42.41,3.00,9.54
CA-2016-104150,03-08-2016,AG-10330,OFF-EN-10002504,Office Supplies,81.54,3.00,38.32
CA-2016-104150,03-08-2016,AG-10330,TEC-AC-10004803,Technology,167.28,12.00,23.42
CA-2016-161025,03-12-2016,GM-14440,OFF-ST-10001932,Office Supplies,772.68,4.00,108.18
CA-2014-103989,19-03-2014,MC-17605,TEC-PH-10004667,Technology,323.98,3.00,28.35
CA-2014-103989,19-03-2014,MC-17605,OFF-LA-10000443,Office Supplies,11.81,4.00,3.99
CA-2014-103989,19-03-2014,MC-17605,OFF-ST-10000918,Office Supplies,26.16,3.00,1.96
CA-2014-103989,19-03-2014,MC-17605,OFF-BI-10001196,Office Supplies,33.57,5.00,-25.74
CA-2014-103989,19-03-2014,MC-17605,FUR-FU-10003981,Furniture,4.99,3.00,1.37
CA-2014-103989,19-03-2014,MC-17605,FUR-FU-10002508,Furniture,20.02,3.00,5.50
CA-2014-103989,19-03-2014,MC-17605,TEC-AC-10002647,Technology,170.24,2.00,53.20
CA-2015-142433,20-04-2015,ES-14020,OFF-PA-10002377,Office Supplies,117.46,3.00,44.05
CA-2015-132815,19-09-2015,RW-19540,OFF-PA-10004530,Office Supplies,22.96,2.00,11.25
CA-2014-101266,27-08-2014,MM-17920,OFF-PA-10002986,Office Supplies,13.36,2.00,6.41
CA-2016-141523,19-12-2016,MH-17440,OFF-BI-10000948,Office Supplies,34.25,3.00,11.56
CA-2016-141523,19-12-2016,MH-17440,OFF-AR-10001545,Office Supplies,3.52,2.00,1.02
US-2014-106299,02-08-2014,NZ-18565,OFF-BI-10001758,Office Supplies,26.70,5.00,12.55
US-2014-106299,02-08-2014,NZ-18565,TEC-AC-10003237,Technology,21.20,2.00,9.12
US-2014-106299,02-08-2014,NZ-18565,OFF-ST-10002011,Office Supplies,838.38,2.00,226.36
CA-2015-158421,21-09-2015,GB-14575,FUR-CH-10000309,Furniture,1690.04,4.00,422.51
CA-2015-158421,21-09-2015,GB-14575,OFF-ST-10002444,Office Supplies,85.96,7.00,24.07
CA-2015-158421,21-09-2015,GB-14575,OFF-EN-10001453,Office Supplies,121.96,2.00,57.32
CA-2015-158421,21-09-2015,GB-14575,OFF-PA-10001801,Office Supplies,23.92,4.00,11.72
CA-2015-158421,21-09-2015,GB-14575,OFF-ST-10000563,Office Supplies,63.96,2.00,6.40
CA-2015-158421,21-09-2015,GB-14575,TEC-PH-10000369,Technology,629.95,5.00,176.39
CA-2015-158421,21-09-2015,GB-14575,TEC-PH-10002538,Technology,113.73,3.00,32.98
CA-2015-158421,21-09-2015,GB-14575,OFF-BI-10000050,Office Supplies,14.60,2.00,6.86
CA-2015-158421,21-09-2015,GB-14575,OFF-ST-10004186,Office Supplies,887.84,8.00,17.76
CA-2016-143609,11-12-2016,DB-13270,FUR-CH-10004218,Furniture,403.92,5.00,25.25
CA-2015-138331,07-08-2015,JK-15625,OFF-AR-10002952,Office Supplies,106.80,10.00,10.68
CA-2015-138954,15-11-2015,MH-17785,OFF-ST-10003058,Office Supplies,70.95,3.00,20.58
CA-2015-138954,15-11-2015,MH-17785,OFF-BI-10003963,Office Supplies,34.94,6.00,11.79
CA-2015-138954,15-11-2015,MH-17785,OFF-AR-10001955,Office Supplies,119.04,6.00,35.71
CA-2017-157903,04-04-2017,AM-10705,TEC-PH-10004345,Technology,383.84,4.00,47.98
CA-2016-157259,24-12-2016,JM-15535,FUR-FU-10003192,Furniture,799.56,9.00,207.89
CA-2017-107986,13-12-2017,MW-18220,OFF-ST-10001325,Office Supplies,31.44,3.00,8.49
CA-2017-104927,22-12-2017,AG-10330,OFF-PA-10000019,Office Supplies,25.92,5.00,9.07
CA-2017-104927,22-12-2017,AG-10330,OFF-BI-10003429,Office Supplies,6.33,5.00,-9.81
CA-2017-104927,22-12-2017,AG-10330,OFF-PA-10000176,Office Supplies,75.88,5.00,26.56
CA-2017-113453,21-10-2017,CM-12160,TEC-PH-10004165,Technology,329.99,2.00,-77.00
CA-2017-113453,21-10-2017,CM-12160,OFF-ST-10000352,Office Supplies,71.38,3.00,-4.46
CA-2015-149909,13-11-2015,RA-19915,OFF-PA-10000726,Office Supplies,63.77,7.00,28.70
CA-2015-149909,13-11-2015,RA-19915,TEC-PH-10001536,Technology,50.97,3.00,13.25
CA-2015-149909,13-11-2015,RA-19915,OFF-PA-10001790,Office Supplies,96.08,2.00,46.12
CA-2015-146675,16-04-2015,SB-20185,TEC-CO-10001766,Technology,1439.97,4.00,485.99
CA-2015-146675,16-04-2015,SB-20185,TEC-AC-10004396,Technology,43.56,3.00,-4.90
CA-2016-118332,16-12-2016,PK-19075,FUR-CH-10001708,Furniture,563.92,5.00,7.05
CA-2016-133669,21-10-2016,SV-20935,TEC-PH-10001305,Technology,235.15,8.00,-47.03
CA-2017-145660,01-12-2017,MG-17650,FUR-FU-10002885,Furniture,7.71,2.00,1.74
CA-2016-133697,20-10-2016,CM-12445,OFF-PA-10000726,Office Supplies,51.02,7.00,15.94
CA-2016-133697,20-10-2016,CM-12445,OFF-FA-10003112,Office Supplies,25.25,4.00,7.89
CA-2016-133697,20-10-2016,CM-12445,FUR-CH-10002372,Furniture,56.69,1.00,-14.58
CA-2017-148138,29-09-2017,ME-18010,OFF-ST-10000563,Office Supplies,51.17,2.00,-6.40
CA-2017-119809,18-08-2017,YS-21880,OFF-BI-10003925,Office Supplies,2793.53,9.00,942.82
CA-2017-119809,18-08-2017,YS-21880,OFF-ST-10003306,Office Supplies,1000.02,7.00,290.01
CA-2017-119809,18-08-2017,YS-21880,FUR-FU-10001475,Furniture,65.94,3.00,22.42
CA-2017-149944,12-11-2017,MB-17305,OFF-FA-10003495,Office Supplies,18.24,3.00,9.12
CA-2017-149944,12-11-2017,MB-17305,OFF-AP-10004708,Office Supplies,76.12,2.00,22.07
CA-2014-128538,11-10-2014,AS-10240,OFF-EN-10001219,Office Supplies,7.64,1.00,3.74
CA-2015-161711,28-11-2015,MC-17425,FUR-FU-10000087,Furniture,68.16,3.00,27.95
CA-2015-161711,28-11-2015,MC-17425,OFF-EN-10001539,Office Supplies,62.24,8.00,29.25
US-2015-129553,27-07-2015,PG-18820,TEC-PH-10004897,Technology,29.97,3.00,0.30
CA-2016-160220,20-10-2016,JS-16030,TEC-PH-10001300,Technology,125.70,6.00,35.20
CA-2016-160220,20-10-2016,JS-16030,TEC-PH-10001557,Technology,191.98,2.00,51.83
CA-2016-160220,20-10-2016,JS-16030,OFF-ST-10000617,Office Supplies,20.86,7.00,1.46
US-2017-157224,14-09-2017,JB-16000,OFF-LA-10000121,Office Supplies,56.70,9.00,26.08
CA-2017-140627,23-12-2017,DK-12985,FUR-FU-10000087,Furniture,72.70,4.00,19.08
CA-2017-140627,23-12-2017,DK-12985,OFF-AR-10000422,Office Supplies,12.26,7.00,1.07
CA-2017-140627,23-12-2017,DK-12985,OFF-ST-10004123,Office Supplies,218.35,3.00,-54.59
CA-2015-133445,05-10-2015,JF-15490,FUR-BO-10003660,Furniture,66.29,1.00,-103.86
CA-2015-133445,05-10-2015,JF-15490,FUR-CH-10000422,Furniture,291.17,4.00,-14.56
CA-2014-148782,02-11-2014,PO-18850,TEC-PH-10002923,Technology,88.78,3.00,7.77
CA-2016-148208,22-01-2016,BT-11530,TEC-PH-10004093,Technology,110.38,4.00,-20.24
CA-2016-148208,22-01-2016,BT-11530,TEC-AC-10000171,Technology,55.18,3.00,15.86
CA-2017-127656,11-07-2017,NW-18400,OFF-AR-10001166,Office Supplies,30.32,4.00,11.82
US-2017-142188,11-09-2017,JF-15415,FUR-CH-10003199,Furniture,177.57,2.00,8.88
US-2017-142188,11-09-2017,JF-15415,OFF-PA-10002005,Office Supplies,19.44,3.00,9.33
US-2017-142188,11-09-2017,JF-15415,OFF-PA-10004101,Office Supplies,71.28,11.00,34.21
US-2017-142188,11-09-2017,JF-15415,OFF-BI-10004600,Office Supplies,1471.96,5.00,459.99
US-2017-142188,11-09-2017,JF-15415,TEC-PH-10000127,Technology,79.96,5.00,-17.99
CA-2016-144400,23-02-2016,AC-10420,OFF-EN-10004386,Office Supplies,57.58,3.00,21.59
US-2016-155180,22-01-2016,TB-21280,OFF-BI-10004506,Office Supplies,26.34,4.00,9.22
CA-2015-134075,12-12-2015,HA-14905,FUR-FU-10004597,Furniture,166.50,3.00,21.65
CA-2015-134075,12-12-2015,HA-14905,OFF-ST-10001496,Office Supplies,360.38,2.00,93.70
US-2016-131912,29-10-2016,LH-17155,OFF-BI-10004236,Office Supplies,11.74,1.00,3.82
CA-2017-141572,28-05-2017,LO-17170,FUR-FU-10001185,Furniture,247.44,8.00,101.45
CA-2014-134621,21-12-2014,DP-13390,OFF-BI-10000977,Office Supplies,18.24,2.00,-14.59
CA-2016-165561,24-11-2016,CR-12580,OFF-SU-10004782,Office Supplies,25.35,3.00,7.61
CA-2015-112305,20-11-2015,KB-16405,OFF-AR-10002067,Office Supplies,119.04,6.00,30.95
CA-2015-112305,20-11-2015,KB-16405,FUR-FU-10002364,Furniture,22.14,3.00,6.42
CA-2015-112305,20-11-2015,KB-16405,TEC-AC-10002018,Technology,13.98,2.00,6.01
CA-2017-121580,29-05-2017,ML-17410,OFF-BI-10000632,Office Supplies,43.41,1.00,19.97
CA-2017-121580,29-05-2017,ML-17410,FUR-FU-10003981,Furniture,6.24,3.00,2.62
CA-2017-121580,29-05-2017,ML-17410,OFF-AP-10001564,Office Supplies,465.16,2.00,120.94
CA-2017-121580,29-05-2017,ML-17410,OFF-PA-10004082,Office Supplies,7.98,1.00,3.99
CA-2014-101147,02-12-2014,MC-17575,OFF-AP-10004249,Office Supplies,2.39,1.00,-6.34
CA-2014-165806,07-04-2014,VM-21685,OFF-PA-10003441,Office Supplies,58.32,9.00,27.99
CA-2014-165806,07-04-2014,VM-21685,TEC-PH-10004922,Technology,200.97,3.00,50.24
CA-2015-151624,08-09-2015,VW-21775,FUR-FU-10001731,Furniture,21.36,8.00,8.12
CA-2017-139444,09-09-2017,GK-14620,OFF-LA-10000134,Office Supplies,9.86,4.00,3.45
CA-2015-133977,06-09-2015,AT-10435,OFF-BI-10003166,Office Supplies,3.44,1.00,-2.53
CA-2017-141425,02-11-2017,AR-10825,OFF-SU-10000646,Office Supplies,384.59,2.00,-81.73
CA-2015-133536,28-03-2015,JH-15820,OFF-EN-10004459,Office Supplies,22.92,3.00,11.23
CA-2015-150441,13-08-2015,RA-19285,OFF-BI-10003529,Office Supplies,11.36,4.00,5.57
CA-2015-162607,12-05-2015,RO-19780,OFF-BI-10002949,Office Supplies,14.59,3.00,4.92
CA-2017-103506,23-07-2017,LR-17035,OFF-LA-10001158,Office Supplies,41.40,4.00,19.87
CA-2016-132479,24-09-2016,MK-17905,OFF-BI-10004584,Office Supplies,442.37,7.00,-729.91
CA-2017-160724,05-05-2017,YS-21880,OFF-BI-10004965,Office Supplies,34.50,3.00,15.53
US-2016-115952,06-10-2016,JH-15910,OFF-BI-10004654,Office Supplies,28.85,5.00,14.43
CA-2014-146731,03-11-2014,AT-10735,OFF-PA-10000141,Office Supplies,3.49,2.00,1.18
CA-2014-146731,03-11-2014,AT-10735,OFF-PA-10001019,Office Supplies,143.86,9.00,48.55
CA-2015-115392,01-10-2015,RM-19675,TEC-PH-10002496,Technology,311.98,2.00,93.59
CA-2015-115392,01-10-2015,RM-19675,OFF-BI-10000829,Office Supplies,22.45,5.00,10.33
CA-2017-102379,02-12-2017,BB-11545,TEC-PH-10001448,Technology,39.99,1.00,-8.00
CA-2017-102379,02-12-2017,BB-11545,FUR-CH-10004983,Furniture,1159.06,9.00,43.46
CA-2017-102379,02-12-2017,BB-11545,OFF-AR-10004022,Office Supplies,179.90,5.00,44.98
CA-2017-149706,11-12-2017,AS-10285,TEC-AC-10001284,Technology,116.31,7.00,23.26
US-2016-139087,17-07-2016,DK-13375,FUR-FU-10001847,Furniture,12.42,3.00,4.47
US-2016-139087,17-07-2016,DK-13375,TEC-AC-10004595,Technology,428.40,3.00,89.96
US-2016-139087,17-07-2016,DK-13375,FUR-FU-10004164,Furniture,24.75,5.00,10.89
US-2016-139087,17-07-2016,DK-13375,OFF-LA-10001074,Office Supplies,87.71,7.00,41.22
US-2016-139087,17-07-2016,DK-13375,OFF-ST-10000604,Office Supplies,69.52,2.00,17.38
US-2016-139087,17-07-2016,DK-13375,TEC-PH-10000148,Technology,20.78,2.00,-4.68
US-2016-139087,17-07-2016,DK-13375,OFF-BI-10000042,Office Supplies,12.82,3.00,4.17
CA-2017-152226,12-05-2017,JH-15910,OFF-LA-10000443,Office Supplies,5.90,2.00,1.99
CA-2015-116484,20-11-2015,JK-15205,FUR-FU-10002874,Furniture,63.82,2.00,9.57
CA-2015-116484,20-11-2015,JK-15205,OFF-ST-10003994,Office Supplies,141.55,3.00,-26.54
CA-2016-100944,24-09-2016,EH-13765,OFF-EN-10001453,Office Supplies,304.90,5.00,143.30
CA-2016-100944,24-09-2016,EH-13765,FUR-CH-10000988,Furniture,563.24,5.00,56.32
CA-2016-125080,21-10-2016,VW-21775,FUR-TA-10003238,Furniture,661.18,2.00,-231.41
CA-2016-121020,24-10-2016,CG-12040,TEC-PH-10001061,Technology,239.98,3.00,18.00
CA-2014-100090,08-07-2014,EB-13705,FUR-TA-10003715,Furniture,502.49,3.00,-87.94
CA-2014-100090,08-07-2014,EB-13705,OFF-BI-10001597,Office Supplies,196.70,6.00,68.85
US-2015-139675,13-03-2015,NF-18595,FUR-CH-10004063,Furniture,915.14,4.00,102.95
US-2015-139675,13-03-2015,NF-18595,FUR-FU-10001979,Furniture,327.76,8.00,91.77
CA-2017-143756,02-12-2017,ME-17725,FUR-CH-10001854,Furniture,701.96,2.00,168.47
CA-2015-151253,22-04-2015,AZ-10750,TEC-PH-10002923,Technology,88.78,3.00,7.77
CA-2015-151253,22-04-2015,AZ-10750,OFF-AR-10004691,Office Supplies,64.14,3.00,16.68
CA-2014-141152,16-09-2014,RF-19345,OFF-BI-10002931,Office Supplies,33.55,1.00,12.58
CA-2014-141313,28-12-2014,AJ-10780,OFF-AP-10002651,Office Supplies,1737.18,6.00,503.78
CA-2014-141313,28-12-2014,AJ-10780,OFF-ST-10000689,Office Supplies,704.25,5.00,84.51
CA-2014-141313,28-12-2014,AJ-10780,OFF-PA-10003302,Office Supplies,141.76,4.00,66.63
CA-2014-169852,21-10-2014,SF-20965,OFF-BI-10001460,Office Supplies,36.36,3.00,12.27
CA-2017-107314,30-11-2017,MZ-17335,FUR-FU-10003489,Furniture,25.83,3.00,9.56
US-2014-161305,06-06-2014,SB-20170,OFF-BI-10002794,Office Supplies,24.59,3.00,-38.11
US-2014-161305,06-06-2014,SB-20170,OFF-EN-10000461,Office Supplies,13.98,2.00,4.72
CA-2017-166919,23-11-2017,AH-10210,TEC-PH-10001305,Technology,195.96,5.00,19.60
CA-2017-162712,18-06-2017,NK-18490,OFF-PA-10000167,Office Supplies,74.35,3.00,23.24
CA-2017-107552,05-05-2017,AI-10855,OFF-PA-10002947,Office Supplies,6.68,1.00,3.21
CA-2016-163328,04-11-2016,TP-21565,OFF-SU-10002301,Office Supplies,17.58,7.00,-4.18
CA-2016-163328,04-11-2016,TP-21565,FUR-CH-10003298,Furniture,104.78,1.00,-14.41
CA-2016-163328,04-11-2016,TP-21565,OFF-PA-10004353,Office Supplies,47.95,3.00,16.78
CA-2016-163328,04-11-2016,TP-21565,FUR-CH-10000229,Furniture,650.35,3.00,-97.55
CA-2016-163328,04-11-2016,TP-21565,OFF-LA-10003930,Office Supplies,629.18,8.00,228.08
CA-2016-163328,04-11-2016,TP-21565,OFF-PA-10000176,Office Supplies,15.18,1.00,5.31
CA-2014-112837,11-09-2014,LW-17125,FUR-FU-10004006,Furniture,127.95,3.00,21.75
CA-2017-120019,16-02-2017,NG-18355,OFF-ST-10001932,Office Supplies,579.51,3.00,81.13
CA-2017-120019,16-02-2017,NG-18355,TEC-PH-10000923,Technology,14.99,1.00,7.35
CA-2014-100762,24-11-2014,NG-18355,OFF-AR-10000380,Office Supplies,151.92,4.00,45.58
CA-2014-100762,24-11-2014,NG-18355,OFF-LA-10003930,Office Supplies,196.62,2.00,96.34
CA-2014-100762,24-11-2014,NG-18355,OFF-PA-10001815,Office Supplies,144.12,3.00,69.18
CA-2014-100762,24-11-2014,NG-18355,OFF-PA-10004082,Office Supplies,15.96,2.00,7.98
CA-2017-161459,25-11-2017,EB-13750,TEC-PH-10004071,Technology,39.96,5.00,3.50
CA-2017-161459,25-11-2017,EB-13750,OFF-PA-10002377,Office Supplies,34.08,6.00,15.34
CA-2017-160017,28-09-2017,SP-20860,OFF-PA-10001800,Office Supplies,10.37,2.00,3.63
CA-2014-123316,13-10-2014,SP-20545,OFF-BI-10002764,Office Supplies,7.75,3.00,2.81
CA-2014-141299,03-06-2014,RB-19795,OFF-EN-10004459,Office Supplies,15.28,2.00,7.49
CA-2014-104402,17-06-2014,DB-13660,TEC-MA-10000423,Technology,65.97,3.00,31.01
CA-2015-110289,29-10-2015,NB-18655,OFF-PA-10002986,Office Supplies,33.40,5.00,16.03
CA-2015-110289,29-10-2015,NB-18655,OFF-EN-10001434,Office Supplies,210.84,4.00,103.31
CA-2014-167927,20-01-2014,XP-21865,OFF-ST-10000760,Office Supplies,13.98,1.00,4.05
CA-2014-167927,20-01-2014,XP-21865,FUR-FU-10002918,Furniture,272.94,3.00,30.02
CA-2014-167927,20-01-2014,XP-21865,OFF-BI-10000605,Office Supplies,19.05,5.00,8.95
CA-2014-167927,20-01-2014,XP-21865,OFF-AP-10002311,Office Supplies,247.72,4.00,93.58
CA-2014-167927,20-01-2014,XP-21865,OFF-ST-10003123,Office Supplies,66.58,2.00,15.98
CA-2014-167927,20-01-2014,XP-21865,OFF-AR-10004456,Office Supplies,43.92,3.00,12.74
CA-2014-167927,20-01-2014,XP-21865,FUR-FU-10002268,Furniture,14.73,3.00,4.86
CA-2014-167927,20-01-2014,XP-21865,OFF-BI-10004364,Office Supplies,29.70,5.00,13.37
CA-2014-133305,11-07-2014,MH-17455,OFF-PA-10001970,Office Supplies,49.12,4.00,23.09
CA-2014-133305,11-07-2014,MH-17455,OFF-BI-10002954,Office Supplies,18.28,5.00,6.40
CA-2016-165995,30-08-2016,BG-11740,FUR-FU-10000672,Furniture,47.04,4.00,15.99
CA-2016-165995,30-08-2016,BG-11740,TEC-PH-10004908,Technology,339.96,5.00,42.50
CA-2017-143112,05-10-2017,TS-21370,TEC-PH-10003095,Technology,87.80,4.00,43.90
CA-2017-143112,05-10-2017,TS-21370,FUR-CH-10002880,Furniture,221.38,2.00,2.46
CA-2017-143112,05-10-2017,TS-21370,TEC-MA-10001047,Technology,5199.96,4.00,1351.99
US-2017-105830,31-12-2016,DB-13660,OFF-ST-10002554,Office Supplies,156.51,4.00,-35.22
CA-2015-146255,07-03-2015,EM-14140,TEC-AC-10004469,Technology,119.85,3.00,52.73
CA-2015-146255,07-03-2015,EM-14140,OFF-BI-10000309,Office Supplies,30.44,2.00,14.92
CA-2015-146255,07-03-2015,EM-14140,OFF-BI-10001765,Office Supplies,69.28,2.00,33.25
CA-2015-146255,07-03-2015,EM-14140,TEC-PH-10001619,Technology,587.97,3.00,170.51
CA-2017-104822,20-10-2017,RB-19465,OFF-LA-10002034,Office Supplies,24.55,5.00,12.03
CA-2015-104486,01-05-2015,PO-18850,OFF-BI-10000309,Office Supplies,12.18,1.00,4.41
CA-2015-104486,01-05-2015,PO-18850,OFF-ST-10000876,Office Supplies,37.32,3.00,10.45
CA-2015-104486,01-05-2015,PO-18850,OFF-SU-10002573,Office Supplies,35.06,2.00,10.52
CA-2017-161557,03-09-2017,AG-10900,FUR-FU-10004622,Furniture,108.40,5.00,-105.69
CA-2017-161130,03-11-2017,BF-11275,TEC-PH-10002549,Technology,361.38,2.00,27.10
US-2015-161347,13-09-2015,HG-14845,OFF-BI-10004209,Office Supplies,2.41,1.00,-2.01
US-2015-109015,06-09-2015,BS-11590,OFF-AP-10001962,Office Supplies,8.39,1.00,2.10
US-2015-109015,06-09-2015,BS-11590,TEC-PH-10002922,Technology,337.98,2.00,101.39
CA-2014-110611,06-10-2014,JD-16015,OFF-ST-10000642,Office Supplies,83.92,5.00,-13.64
CA-2017-139080,23-01-2017,CS-12250,OFF-BI-10001757,Office Supplies,19.68,5.00,6.89
CA-2017-139080,23-01-2017,CS-12250,OFF-PA-10004621,Office Supplies,25.92,4.00,12.44
CA-2017-139080,23-01-2017,CS-12250,OFF-PA-10002262,Office Supplies,6.48,1.00,3.11
CA-2017-139080,23-01-2017,CS-12250,TEC-PH-10004100,Technology,86.35,6.00,8.64
CA-2015-115693,10-12-2015,FC-14245,OFF-AR-10003582,Office Supplies,56.30,2.00,15.76
US-2014-107993,25-11-2014,SE-20110,OFF-AR-10003179,Office Supplies,51.02,7.00,8.29
CA-2017-110443,21-11-2017,CK-12205,OFF-BI-10001670,Office Supplies,150.80,5.00,56.55
